label,message
0,If u dun drive then how i go 2 sch.
0,Probably earlier than that if the station's where I think it is
0,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part."
0,Tell where you reached
0,Prepare to be pounded every night...
0,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
0,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
0,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
0,Yup n her fren lor. I'm meeting my fren at 730.
0,"Jus chillaxin, what up"
0,The new deus ex game comin early next yr
1,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
1,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x CallsÂ£1/minMobsmore LKPOBOX177HP51FL
0,Well done and ! luv ya all 
0,I will send them to your email. Do you mind  &lt;#&gt;  times per night?
0,"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite"
0,Cancel cheyyamo?and get some money back?
0,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon"
0,No no:)this is kallis home ground.amla home town is durban:)
0,So that means you still think of teju
0,:-) :-)
0,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
1,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. AÂ£1.50 minAPN LS278BB
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
0,I'm hungry buy smth home...
0,Pls speak to that customer machan.
0,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit
0,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx
0,Where did u go? My phone is gonna die you have to stay in here
0,You flippin your shit yet?
0,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
0,Fine am simply sitting.
0,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
0,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
0,Good night my dear.. Sleepwell&amp;Take care
0,Wot is u up 2 then bitch?
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
0,Please tell me you have some of that special stock you were talking about
0,"Did you say bold, then torch later. Or one torch and 2bold?"
0,Or I guess  &lt;#&gt;  min
0,O was not into fps then.
0,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
0,Ok. Very good. Its all about making that money.
1,CDs 4u: Congratulations ur awarded Â£500 of CD gift vouchers or Â£125 gift guaranteed & Freeentry 2 Â£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 
0,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
0,I will lick up every drop :) are you ready to use your mouth as well?
0,Where are you ? You said you would be here when I woke ... :-(
0,U know we watchin at lido?
1,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a Â£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
0,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
1,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
0,"This is one of the days you have a billion classes, right?"
0,"U so lousy, run already come back then half dead... Hee..."
0,We're done...
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
0,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
0,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know."
0,S....s...india going to draw the series after many years in south african soil..
1,Sorry I missed your call let's talk when you have the time. I'm on 07090201529
0,Ã mean it's confirmed... I tot they juz say oni... Ok then... 
0,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
0,Ugh just got outta class
0,In work now. Going have in few min.
0,"How long before you get reply, just defer admission til next semester"
0,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
0,"Alright omw, gotta change my order to a half8th"
0,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
0,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...
0,No:-)i got rumour that you going to buy apartment in chennai:-)
0,Did u find out what time the bus is at coz i need to sort some stuff out.
0,Auntie huai juan never pick up her phone
0,Having lunch:)you are not in online?why?
0,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
0,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
0,ALSO TELL HIM I SAID HAPPY BIRTHDAY
0,I hope you know I'm still mad at you.
1,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p "
0,I tot u reach liao. He said t-shirt.
1,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.
0,i thought we were doing a king of the hill thing there.
0,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
0,I.ll give her once i have it. Plus she said grinule greet you whenever we speak
0,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
0,"Aight, sounds good. When do you want me to come down?"
1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
0,"K so am I, how much for an 8th? Fifty?"
0, what number do u live at? Is it 11?
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
0,Hey i will be late ah... Meet you at 945+
1,You have 1 new message. Call 0207-083-6089
0,Sorry i missed your call. Can you please call back.
0,"Cool, what time you think you can get here?"
0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
0,If I die I want u to have all my stuffs.
0,Ok
0,Then Ã¼ come n pick me at 530 ar?
0,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
0,Probably a couple hours tops
0,He telling not to tell any one. If so treat for me hi hi hi
0,Are you willing to go for aptitude class.
0,Come to mahal bus stop.. &lt;DECIMAL&gt;
0,Do you know when the result.
0,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenÂt sent u 1 in ages started driving so stay off roads!RVx
0,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. "
0,Please ask mummy to call father
0,You call times job today ok umma and ask them to speed up
0,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march â¦ ish!
0,Great. Have a safe trip. Dont panic surrender all.
0,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
0,And several to you sir.
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
0,Crucify is c not s. You should have told me earlier.
0,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.
0,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with
0,"I'm not sure, I was just checking out what was happening around the area"
0,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
0,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com
0,"My planning usually stops at ""find hella weed, smoke hella weed"""
0,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
1,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
0,Y de asking like this.
0,Dont you have message offer
0,Not yet chikku..wat abt u?
1,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!"
1,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at Â£350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS"
0,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
0,Dunno lei he neva say...
0,I love to wine and dine my lady!
1,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY Â£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
0,I want to go to perumbavoor
0,Text her. If she doesnt reply let me know so i can have her log in
0,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
0,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
0,Boo. How's things? I'm back at home and a little bored already :-(
1,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
0,Whom you waited for yesterday
0,So u workin overtime nigpun?
1,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL"
1,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
0,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...
0,Ã log off 4 wat. It's sdryb8i
0,I can take you at like noon
0,Then u go back urself lor...
0,Forgot to tell Ã¼ smth.. Can Ã¼ like number the sections so that it's clearer..
0,Hey u still at the gym?
0,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..
0,U 2.
0,I dont thnk its a wrong calling between us
0,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?"
0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
0,R u in this continent?
0,Did you try making another butt.
0,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.
0,"Since when, which side, any fever, any vomitin."
0,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
0,"Just dropped em off, omw back now"
0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
0,These won't do. Have to move on to morphine
0,Thts wat Wright Brother did to fly..
0,I'm still looking for a car to buy. And have not gone 4the driving test yet.
0,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife...."
0,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
0,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
0,I am in hospital da. . I will return home in evening
0,Dear got train and seat mine lower seat
0,I will reach ur home in  &lt;#&gt;  minutes
0,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofÂ£2000 CASH 18+only. To opt out txt X to 07786200117
0,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao..."
0,Wat uniform? In where get?
0,G wants to know where the fuck you are
0,Me sef dey laugh you. Meanwhile how's my darling anjie!
0,Thats cool. i liked your photos. You are very sexy!
0,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
1,Thanks for your subscription to Ringtone UK your mobile will be charged Â£5/month Please confirm by replying YES or NO. If you reply NO you will not be charged
0,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
0,It vl bcum more difficult..
1,You have 1 new voicemail. Please call 08719181503
0,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? 
0,No way I'm going back there!
0,", how's things? Just a quick question."
1,Win a Â£1000 cash prize or a prize worth Â£5000
0,Sitting ard nothing to do lor. U leh busy w work?
0,Will purchase d stuff today and mail to you. Do you have a po box number?
0,I am in your office na.
0,Lol for real. She told my dad I have cancer
0,"Hmm well, night night "
0,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?"
0,Ok..
0,I'm working technical support :)voice process.networking field.
0,I am on the way to tirupur.
0,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! "
0,You sure your neighbors didnt pick it up
0,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX
1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min
1,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p "
0,"Me also da, i feel yesterday night  wait til 2day night dear."
0,U still painting ur wall?
0,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
1,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueÂ¡C C RingtoneÂ¡
0,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.
0,Hey what are you doing. Y no reply pa..
0,Yes :)it completely in out of form:)clark also utter waste.
1,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
1,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost Â£1.50 min MobcudB more
0,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?
1,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
0,I am going to film 2day da. At 6pm. Sorry da.
0,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
0,What type of stuff do you sing?
0,"Just sent you an email â to an address with incomm in it, is that right?"
0,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
0,Hey whats up? U sleeping all morning?
0,Does she usually take fifteen fucking minutes to respond to a yes or no question
0,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
0,I can't describe how lucky you are that I'm actually awake by noon
0,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me."
0,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
0,U in town alone?
0,"Yes, i'm small kid.. And boost is the secret of my energy.."
0,Now got tv 2 watch meh? U no work today?
0,In that case I guess I'll see you at campus lodge
0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  
0,Well you told others you'd marry them...
0,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
0,"Hey babe, my friend had to cancel, still up for a visit ?"
0,Hope you are having a good week. Just checking in
0,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
0,You still around? Looking to pick up later
0,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice..."
0,Oops. 4 got that bit.
1,URGENT! This is the 2nd attempt to contact U!U have WON Â£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxÂ£7. 50
0,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already â¦
0,I will be outside office take all from there
0,"I've got  &lt;#&gt; , any way I could pick up?"
0,Maybe you should find something else to do instead???
0,Mum not going robinson already.
0,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging 
0,&lt;#&gt;  am I think? Should say on syllabus
0,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
0,I was slept that time.you there?
0,Not to worry. I'm sure you'll get it.
0,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
0,"They can try! They can get lost, in fact. Tee hee"
0,When did you get to the library
0,Thanks chikku..:-) gud nyt:-*
0,Yo guess what I just dropped
1,Please CALL 08712402779 immediately as there is an urgent message waiting for you
0,Pls come quick cant bare this.
0,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor..."
0,Otherwise had part time job na-tuition..
0,I'm done...
0,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs.."
0,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing."
0,Oh baby of the house. How come you dont have any new pictures on facebook
0,S...i will take mokka players only:)
1,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
0,I will come with karnan car. Please wait till 6pm will directly goto doctor.
0,Where wuld I be without my baby? The thought alone mite break me and I donÂt wanna go crazy but everyboy needs his lady xxxxxxxx
0,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?
0,Don no da:)whats you plan?
1,"Latest Nokia Mobile or iPOD MP3 Player +Â£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.Â£1,50/Mtmsgrcvd18+"
0,Goin to workout lor... Muz lose e fats... 
0,Sac will score big hundred.he is set batsman:-)
0,I'm going for bath will msg you next  &lt;#&gt;  min..
0,i cant talk to you now.i will call when i can.dont keep calling.
0,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it..."
0,Check with nuerologist.
0,That day you asked about anand number. Why:-)
0,Ok... I din get ur msg...
0,Jordan got voted out last nite!
0,Just do what ever is easier for you
0,Wish i were with you now!
0,If u sending her home first it's ok lor. I'm not ready yet.
0,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?"
1,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
0,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.
0,Boo what time u get out? U were supposed to take me shopping today. :(
0,We confirm eating at esplanade?
0,How much did ur hdd casing cost.
0,That's the way you should stay oh.
0,Jesus christ bitch I'm trying to give you drugs answer your fucking phone
0,K I'll be sure to get up before noon and see what's what
0,Po de :-):):-):-):-). No need job aha.
0,Anything lor. Juz both of us lor.
0,Aiyo please Ã¼ got time meh.
0,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
1,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp Â£1.50/msg
0,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
0,Its not the same here. Still looking for a job. How much do Ta's earn there.
0,Change windows logoff sound..
0,Mm feeling sleepy. today itself i shall get that dear
0,Yeah do! Donât stand to close tho- youâll catch something!
0,"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)"
0,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
0,At home by the way
0,Stop the story. I've told him i've returned it and he's saying i should not re order it.
0,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
1,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
0,As usual u can call me ard 10 smth.
0,It is only yesterday true true.
0,"Kate jackson rec center before 7ish, right?"
0,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
1,This message is brought to you by GMW Ltd. and is not connected to the
0,K..u also dont msg or reply to his msg..
0,Oh ok i didnt know what you meant. Yep i am baby jontin
0,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
0,Nokia phone is lovly..
1,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.
0,No chikku nt yet.. Ya i'm free
1,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop
0,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone"
1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
0,"alright babe, justthought iÂd sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x."
0,I am on the way to ur home
0,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
1,+123 Congratulations - in this week's competition draw u have won the Â£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
0,Alright. I'm out--have a good night!
0,No dear i do have free messages without any recharge. Hi hi hi
0,Huh means computational science... Y they like dat one push here n there...
0,Blank is Blank. But wat is blank? Lol
0,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x
0,"Evening * v good if somewhat event laden. Will fill you in, don't you worry â¦ Head * ok but throat * wrecked. See you at six then!"
0,Thank you princess! I want to see your nice juicy booty...
0,Yeah confirmed for you staying at  that weekend
0,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself"
0,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
0,Oh k.i think most of wi and nz players unsold.
0,Ã bot notes oredi... Cos i juz rem i got...
0,Den wat will e schedule b lk on sun?
1,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
0,Then get some cash together and I'll text jason
0,Did he just say somebody is named tampa
0,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
0,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
0,Ok i msg u b4 i leave my house.
0,How much for an eighth?
0,Please sen :)my kind advice :-)please come here and try:-)
0,"Sounds good, keep me posted"
1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or Â£1000. To claim txt DIS to 87121 18+6*Â£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
0,Yup i'm elaborating on the safety aspects and some other issues..
0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please "
0,Lol they don't know about my awesome phone. I could click delete right now if I want.
0,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj"
0,Good morning princess! How are you?
0,"Sure, whenever you show the fuck up &gt;:("
0,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*"
0,Do you think i can move  &lt;#&gt;  in a week
1,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p pÂ£3.99
0,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds.."
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
0,Aight well keep me informed
0,Okie
0,Lol! Oops sorry! Have fun. 
0,"Probably not, I'm almost out of gas and I get some cash tomorrow"
0,I'm thinking that chennai forgot to come for auction..
0,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
0,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
0,Can a not?
0,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
0,Same. Wana plan a trip sometme then
0,Yup song bro. No creative. Neva test quality. He said check review online.
0,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
0,I dont have i shall buy one dear
0,Are there TA jobs available? Let me know please cos i really need to start working
0,I'm gonna rip out my uterus.
0,Also remember to get dobby's bowl from your car
0,I have a rather prominent bite mark on my right cheek
0,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-)
0,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry"
0,Idea will soon get converted to live:)
0,Ok then i will come to ur home after half an hour
1,WINNER!! As a valued network customer you have been selected to receivea Â£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '"
0,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................
0,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
0,I'm done. C Ã¼ there.
0,I have no idea where you are
0,Pathaya enketa maraikara pa'
0,Prabha..i'm soryda..realy..frm heart i'm sory
0,Also andros ice etc etc
0,Finish already... Yar they keep saying i mushy... I so embarrassed ok...
